CVE_DOC,FECHA_ENT,FECHA_VEN,CAN_TOT
F39009,2022-09-08,2022-09-08,2129.205
F39010,2022-09-06,2022-09-08,8490.630000000001
F39011,2022-09-07,2022-09-08,3800.0000000000005
F39012,2022-09-08,2022-09-08,182.97
F39013,2022-09-08,2022-09-08,1975.0
F39014,2022-09-07,2022-09-08,1045.31
F39015,2022-09-08,2022-09-08,57.88
F39016,2022-09-08,2022-09-08,2183.0000000000005
F39017,2022-09-07,2022-09-08,3192.0000000000005
F39018,2022-09-06,2022-10-09,33236.0
F39019,2022-09-08,2022-10-24,6000.000000000001
F39020,2022-09-09,2022-09-09,485.00000000000006
F39021,2022-08-15,2022-09-24,3907.7000000000003
F39022,2022-09-09,2022-09-09,248.28000000000003
F39023,2022-09-08,2022-09-09,1099.4
F39024,2022-09-09,2022-09-09,4556.900000000001
F39025,2022-09-09,2022-10-09,293.0
F39026,2022-09-08,2022-09-09,817.8900000000001
F39027,2022-09-09,2022-09-09,1900.0000000000002
F39028,2022-09-12,2022-09-12,385.0
F39029,2022-09-12,2022-09-27,3860.0
F39030,2022-09-12,2022-09-12,1620.0000000000002
F39031,2022-09-12,2022-11-11,6804.000000000001
F39032,2022-09-08,2022-09-12,5353.05
F39033,2022-09-12,2022-09-12,2630.32
F39034,2022-08-31,2022-09-12,3118.0000000000005
F39035,2022-09-12,2022-09-12,1572.2600000000002
F39036,2022-09-12,2022-09-12,1572.2600000000002
F39037,2022-09-09,2022-09-12,44.00000000000001
F39038,2022-09-12,2022-10-13,2555.4243
F39039,2022-09-13,2022-09-28,530.15
F39040,2022-09-13,2022-09-13,327.59000000000003
F39041,2022-09-12,2022-09-28,1737.5
F39042,2022-09-13,2022-09-13,4102.2300000000005
F39043,2022-09-13,2022-09-13,180.0
F39044,2022-09-12,2022-09-13,530.1500000000001
F39045,2022-06-14,2022-09-13,34500.0
F39046,2022-09-08,2022-09-13,12500.0
F39047,2022-09-13,2022-09-13,215.05
F39048,2022-09-13,2022-09-13,1225.0
F39049,2022-09-13,2022-09-13,1025.78
F39050,2022-09-13,2022-09-13,189.64000000000001
F39051,2022-09-13,2022-09-13,845.6500000000001
F39052,2022-09-14,2022-09-14,517.89
F39053,2022-09-14,2022-09-14,596.0
F39054,2022-09-06,2022-09-29,6995.000000000001
F39055,2022-09-15,2022-09-29,2397.3
F39056,2022-09-12,2022-10-14,25554.243000000002
F39057,2022-09-14,2022-09-14,1133.555
F39058,2022-09-07,2022-09-14,1118.5100000000002
F39059,2022-09-13,2022-09-14,1848.9
F39060,2022-09-14,2022-09-14,1683.0
F39061,2022-09-14,2022-09-14,5100.0
F39062,2022-09-14,2022-09-14,348.54600000000005
F39063,2022-08-31,2022-09-14,960.34
F39064,2022-09-14,2022-09-14,321.80000000000007
F39065,2022-09-14,2022-09-14,7129.3
F39066,2022-09-13,2022-09-15,1848.9
F39067,2022-09-19,2022-09-15,3644.6
F39068,2022-09-14,2022-09-15,974.4
F39069,2022-09-15,2022-09-15,974.4
F39070,2022-09-09,2022-09-19,690.0
F39071,2022-09-19,2022-09-19,290.0
F39072,2022-09-20,2022-09-19,1057.78
F39073,2022-09-19,2022-09-19,999.9068000000001
F39074,2022-09-19,2022-09-19,999.9068000000001
F39075,2022-09-19,2022-09-19,467.67
F39076,2022-09-08,2022-09-19,4372.0
F39077,2022-09-19,2022-09-19,757.98
F39078,2022-09-08,2022-09-19,264.0
F39079,2022-09-08,2022-09-19,393.4725000000001
F39080,2022-09-19,2022-09-19,675.0
F39081,2022-09-19,2022-09-19,680.0
F39082,2022-09-12,2022-09-19,2660.9
F39083,2022-09-19,2022-09-19,815.1771
F39084,2022-09-19,2022-09-19,1698.6100000000001
F39085,2022-09-19,2022-09-20,3407.5008
F39086,2022-09-20,2022-09-20,660.0
F39087,2022-09-13,2022-09-20,12097.12
F39088,2022-09-19,2022-10-05,22417.600000000002
F39089,2022-09-20,2022-10-05,155.0
F39090,2022-09-20,2022-10-05,1455.7
F39091,2022-09-20,2022-10-05,92.78999999999999
F39092,2022-09-20,2022-10-05,542.93
F39093,2022-09-20,2022-09-20,1365.0
F39094,2022-09-20,2022-09-20,699.7792000000001
F39095,2022-09-23,2022-10-20,17590.854600000002
F39096,2022-09-19,2022-09-20,1103.45
F39097,2022-09-20,2022-09-20,930.0000000000001
F39098,2022-09-20,2022-11-19,28350.000000000004
F39099,2022-09-20,2022-09-21,225.9
F39100,2022-09-21,2022-10-21,144.0
F39101,2022-09-21,2022-09-21,3916.5860000000002
F39102,2022-09-21,2022-10-06,1737.5
F39103,2022-09-21,2022-09-21,2268.75
F39104,2022-09-21,2022-09-21,973.1400000000001
F39105,2022-09-15,2022-10-21,7260.870000000001
F39106,2022-09-21,2022-10-06,10984.837500000001
F39107,2022-09-22,2022-10-07,5113.9935000000005
F39108,2022-09-23,2022-10-22,5700.000000000001
F39109,2022-09-22,2022-09-22,137.0
F39110,2022-09-22,2022-09-22,415.0350000000001
F39111,2022-09-15,2022-10-07,2213.8
F39112,2022-09-22,2022-09-22,114.00000000000001
F39113,2022-09-22,2022-09-22,114.00000000000001
F39114,2022-09-14,2022-10-07,11279.5
F39115,2022-09-02,2022-11-21,5508.0
F39116,2022-09-19,2022-09-22,915.0000000000001
F39117,2022-09-15,2022-09-22,2146.9500000000003
F39118,2022-09-22,2022-09-22,2748.5
F39119,2022-09-22,2022-09-22,480.17
F39120,2022-09-21,2022-09-22,13491.03
F39121,2022-08-17,2022-09-22,3298.2759
F39122,2022-09-22,2022-09-22,327.20000000000005
F39123,2022-09-22,2022-09-22,559.0
F39124,2022-09-15,2022-09-22,448.71000000000004
F39125,2022-09-22,2022-09-22,442.75000000000006
F39126,2022-09-23,2022-09-23,2450.0
F39127,2022-09-23,2022-09-23,439.62000000000006
F39128,2022-09-23,2022-09-23,924.0000000000001
F39129,2022-09-23,2022-09-23,1277.5059
F39130,2022-09-22,2022-09-23,1165.95
F39131,2022-09-22,2022-09-23,1165.95
F39132,2022-08-23,2022-10-23,8655.0
F39133,2022-09-21,2022-09-23,6432.0
F39134,2022-09-23,2022-09-23,1615.0
F39135,2022-09-23,2022-09-23,1615.0000000000002
F39136,2022-09-23,2022-09-23,1615.0000000000002
F39137,2022-09-23,2022-09-23,1615.0000000000002
F39138,2022-09-23,2022-09-23,970.0000000000001
F39139,2022-09-19,2022-10-23,140040.00000000003
F39140,2022-09-23,2022-09-23,636.6500000000001
F39141,2022-09-23,2022-09-23,580.0
F39142,2022-09-23,2022-09-23,3690.0000000000005
F39143,2022-09-26,2022-09-26,2450.0
F39144,2022-09-27,2022-09-26,1056.48
F39145,2022-09-26,2022-09-26,2205.5
F39146,2022-09-13,2022-10-26,14072.7
F39147,2022-09-12,2022-09-26,13446.0
F39148,2022-09-26,2022-09-26,465.20000000000005
F39149,2022-09-26,2022-09-26,480.00000000000006
F39150,2022-09-23,2022-10-26,5400.0
F39151,2022-09-27,2022-10-26,3258.69
F39152,2022-09-12,2022-09-26,2098.1400000000003
F39153,2022-09-26,2022-09-26,1188.7491
F39154,2022-08-22,2022-09-26,32200.000000000004
F39155,2022-09-26,2022-09-26,95.0
F39156,2022-09-22,2022-09-27,23160.0
F39157,2022-09-27,2022-09-27,904.8900000000001
F39158,2022-09-27,2022-09-27,1760.0000000000002
F39159,2022-09-27,2022-09-27,1542.0
F39160,2022-09-27,2022-09-27,610.63
F39161,2022-09-27,2022-09-27,228.00000000000003
F39162,2022-09-27,2022-09-27,880.0000000000001
F39163,2022-09-27,2022-09-27,1022.0000000000001
F39164,2022-09-27,2022-09-27,1012.96
F39165,2022-09-27,2022-09-27,449.82383000000004
F39166,2022-09-28,2022-09-28,675.0
F39167,2022-09-28,2022-09-28,810.0
F39168,2022-09-28,2022-09-28,675.0
F39169,2022-09-28,2022-09-28,5680.305
F39170,2022-09-28,2022-09-28,772.6034000000001
F39171,2022-09-28,2022-09-28,530.1500000000001
F39172,2022-09-28,2022-09-28,180.00000000000003
F39173,2022-09-28,2022-09-28,674.0
F39174,2022-09-27,2022-10-28,44259.0
F39175,2022-09-28,2022-09-28,880.0
F39176,2022-09-28,2022-09-28,1837.5000000000002
F39177,2022-10-04,2022-09-29,2328.52
F39178,2022-09-29,2022-10-29,970.0
F39179,2022-09-22,2022-09-29,1546.1200000000001
F39180,2022-09-29,2022-09-29,240.00000000000003
F39181,2022-09-29,2022-09-29,2163.954
F39182,2022-09-29,2022-09-29,344.85
F39183,2022-09-28,2022-09-29,33082.5
F39184,2022-09-29,2022-09-29,465.00000000000006
F39185,2022-09-26,2022-09-29,14200.000000000002
F39186,2022-09-29,2022-10-14,412.00000000000006
F39187,2022-09-30,2022-09-30,1400.0
F39188,2022-09-28,2022-09-30,2660.7000000000003
F39189,2022-09-30,2022-09-30,103.95
F39190,2022-09-30,2022-09-30,1798.5600000000002
F39191,2022-09-28,2022-09-30,34786.12
F39192,2022-09-30,2022-09-30,1151.0000000000002
F39193,2022-09-30,2022-09-30,6764.7586
F39194,2022-09-30,2022-09-30,201.84
F39195,2022-09-28,2022-10-15,10069.5
F39196,2022-09-28,2022-10-15,11284.400000000001
F39197,2022-09-30,2022-09-30,18500.0
F39198,2022-10-04,2022-09-30,16980.0
F39199,2022-09-26,2022-09-30,8250.0
F39200,2022-10-04,2022-09-30,1283.8000000000002
F39201,2022-09-29,2022-10-30,75476.0
F39202,2022-09-30,2022-09-30,3572.6982000000003
F39203,2022-09-27,2022-09-30,1162.92
F39204,2022-10-04,2022-09-30,1110.1200000000001
F39205,2022-09-30,2022-09-30,1496.5948
F39206,2022-09-30,2022-11-29,14200.000000000002
F39207,2022-09-30,2022-11-29,23625.000000000004
F39208,2022-10-06,2022-09-30,28363.440000000002
F39209,2022-09-30,2022-09-30,1717.1250000000002
F39210,2022-09-30,2022-09-30,258.228
F39211,2022-09-30,2022-09-30,948.2758000000001
F39212,2022-10-04,2022-09-30,1370.74
F39213,2022-10-04,2022-09-30,1018.0000000000001
F39214,2022-09-30,2022-09-30,877.7241
F39215,2022-09-30,2022-09-30,431.03440000000006
F39216,2022-09-29,2022-09-30,1635.5800000000002
F39217,2022-09-30,2022-09-30,10117.6034
F39218,2022-09-30,2022-09-30,699.5000000000001
F39219,2022-09-30,2022-09-30,2586.2068000000004
F39220,2022-09-30,2022-09-30,344.82750000000004
F39221,2022-09-30,2022-09-30,350.00000000000006
F39222,2022-09-30,2022-09-30,258.6206
F39223,2022-10-04,2022-09-30,2122.5600000000004
F39224,2022-09-30,2022-09-30,1284.0500000000002
F39225,2022-09-30,2022-09-30,699.5000000000001
F39226,2022-09-30,2022-09-30,1282.0775
F39227,2022-09-30,2022-09-30,3644.6034000000004
F39228,2022-10-03,2022-10-03,965.4
F39229,2022-10-04,2022-10-04,1608.13
F39230,2022-10-03,2022-10-04,1060.3000000000002
F39231,2022-10-03,2022-10-04,515.5
F39232,2022-10-03,2022-10-04,542.9300000000001
F39233,2022-10-03,2022-10-04,2316.0000000000005
F39234,2022-10-03,2022-10-04,330.0
F39235,2022-10-03,2022-10-04,965.4000000000001
F39236,2022-10-04,2022-10-04,600.0
F39237,,2022-10-19,7010.000000000001
F39238,2022-09-22,2022-10-19,1157.93
F39239,2022-09-27,2022-11-03,4500.0
F39240,2022-10-04,2022-10-04,1399.0400000000002
F39241,2022-10-04,2022-10-04,377.25
F39242,2022-10-04,2022-10-04,75.0
F39243,2022-10-04,2022-10-04,880.0000000000001
F39244,2022-10-05,2022-10-05,1217.2
F39245,2022-10-05,2022-10-05,1320.0
F39246,2022-10-05,2022-10-05,548.276
F39247,2022-10-05,2022-10-05,186.60000000000002
F39248,2022-10-05,2022-10-05,462.00000000000006
F39249,2022-10-05,2022-10-05,1106.476
F39250,2022-10-05,2022-10-05,493.35
F39251,2022-09-27,2022-10-05,1152.6000000000001
F39252,2022-10-05,2022-10-05,1125.0000000000002
F39253,2022-10-05,2022-10-05,899.4000000000001
F39254,2022-10-05,2022-10-06,3183.1504
F39255,2022-10-06,2022-10-06,176.00000000000003
F39256,2022-09-12,2022-10-06,2533.27
F39257,2022-10-06,2022-11-05,1060.3000000000002
F39258,2022-10-06,2022-10-06,400.00000000000006
F39259,2022-10-06,2022-11-05,9438.8
F39260,2022-10-04,2022-10-07,772.6
F39261,2022-10-07,2022-10-07,600.0
F39262,2022-10-07,2022-10-07,1389.15
F39263,2022-10-07,2022-10-07,360.00000000000006
F39264,2022-10-07,2022-10-07,290.96000000000004
F39265,2022-10-06,2022-10-07,1960.2800000000002
F39266,2022-10-07,2022-10-07,1204.8000000000002
F39267,2022-10-06,2022-10-07,144.04000000000002
F39268,2022-10-07,2022-10-07,472.50000000000006
F39269,2022-10-07,2022-10-07,1602.16
F39270,2022-09-30,2022-10-07,13783.98
F39271,2022-10-11,2022-10-07,3572.7000000000003
F39272,2022-10-07,2022-10-07,1911.0000000000002
F39273,2022-10-07,2022-10-10,4717.35
F39274,2022-10-10,2022-10-10,4850.0
F39275,2022-10-10,2022-10-10,1481.7820000000002
F39276,2022-10-10,2022-10-10,328.25
F39277,2022-10-10,2022-10-10,72.0
F39278,2022-10-12,2022-10-10,6764.76
F39279,2022-10-10,2022-10-10,117.22
F39280,2022-10-11,2022-10-11,2866.4988
F39281,2022-10-07,2022-12-10,2930.5
F39282,2022-10-10,2022-10-11,1425.0
,2022-10-12,2022-10-12,1406.1399999999999
F39284,2022-10-07,2022-11-11,28995.0
F39285,2022-10-12,2022-10-12,2792.0000000000005
F39286,2022-10-12,2022-10-12,1245.02
F39287,2022-10-12,2022-10-12,4424.0
F39288,2022-10-12,2022-10-12,1988.7504000000001
F39289,2022-10-12,2022-10-27,11898.0
F39290,2022-10-12,2022-10-27,114.00000000000001
F39291,2022-10-12,2022-11-11,38665.75
F39292,2022-10-12,2022-10-12,103.44999999999999
F39293,2022-10-12,2022-10-12,336.3
F39294,2022-09-30,2022-10-27,1314.0000000000002
F39295,2022-10-12,2022-10-12,300.53000000000003
F39296,2022-10-12,2022-10-12,1000.0000000000001
F39297,2022-10-12,2022-10-12,2450.0
F39298,2022-10-12,2022-10-13,170.6353
F39299,2022-10-13,2022-10-13,568.75
F39300,2022-10-12,2022-10-28,3717.0000000000005
F39301,2022-10-13,2022-10-13,581.96
F39302,2022-10-13,2022-10-13,1737.5
F39303,2022-10-07,2022-10-13,699.5000000000001
F39304,2022-10-13,2022-10-13,255.15000000000003
F39305,2022-09-22,2022-10-14,150.6
F39306,2022-10-14,2022-10-14,650.0
F39307,2022-10-14,2022-10-14,1410.0000000000002
F39308,2022-10-14,2022-10-14,1440.7500000000002
F39309,2022-10-14,2022-10-14,391.65860000000004
F39310,2022-10-14,2022-10-14,478.50000000000006
F39311,2022-10-14,2022-10-14,137.994
F39312,2022-10-14,2022-11-13,42101.4
F39313,2022-10-17,2022-10-17,14000.000000000002
F39314,2022-10-12,2022-10-17,13200.000000000002
F39315,2022-10-20,2022-10-17,6168.6
F39316,2022-10-17,2022-10-17,890.0000000000001
F39317,2022-10-20,2022-11-16,315.55
F39318,2022-10-20,2022-11-16,3855.6000000000004
F39319,2022-10-14,2022-10-17,4568.62
F39320,2022-10-14,2022-10-17,4598.62
F39321,2022-10-17,2022-10-17,1113.6400000000003
F39322,2022-10-18,2022-10-18,3407.5008
F39323,2022-10-21,2022-10-18,6650.0
F39324,2022-10-21,2022-10-18,17592.620000000003
F39325,2022-10-18,2022-10-18,574.6
F39326,2022-10-17,2022-11-02,2116.5
F39327,2022-10-14,2023-01-16,17372.82
F39328,2022-10-18,2022-11-02,901.1100000000001
F39329,2022-10-18,2022-10-18,433.44
F39330,2022-10-18,2022-10-18,1425.0
F39331,2022-10-18,2022-10-18,1425.0
F39332,2022-10-18,2022-10-18,670.69
F39333,2022-10-18,2022-10-18,60.0
F39334,2022-10-12,2022-10-18,1466.21
F39335,2022-10-20,2022-11-02,11900.0
F39336,2022-10-19,2022-10-19,413.65500000000003
F39337,2022-10-19,2022-10-19,674.6543
F39338,2022-10-19,2022-10-19,208.4105
F39339,2022-10-19,2022-11-03,1000.0
F39340,2022-10-13,2022-10-27,25166.780000000002
F39341,2022-10-19,2022-10-19,1763.0814000000003
F39342,2022-10-19,2022-11-18,42790.0
F39343,2022-10-21,2022-12-18,3600.0000000000005
F39344,2022-10-19,2022-10-19,336.3
F39345,2022-10-19,2022-10-19,1170.0
F39346,2022-10-20,2022-11-19,1018.0
F39347,2022-10-20,2022-11-19,2036.0000000000002
F39348,2022-10-20,2022-10-20,969.9250000000001
F39349,2022-10-17,2022-10-20,906.0500000000001
F39350,2022-10-20,2022-10-20,143.10350000000003
F39351,2022-10-20,2022-10-20,2263.6005000000005
F39352,2022-10-20,2022-10-20,353.45000000000005
F39353,2022-10-20,2022-10-20,1850.0000000000002
F39354,2022-10-20,2022-10-20,48.040000000000006
F39355,2022-10-20,2022-10-20,216.76900000000003
F39356,2022-10-20,2022-10-20,1225.0
F39357,2022-10-20,2022-10-20,800.0
F39358,2022-10-19,2022-10-20,805.5000000000001
F39359,2022-10-19,2022-10-21,4424.0
F39360,2022-10-21,2022-10-21,813.0
F39361,2022-10-18,2022-11-20,4200.0
F39362,2022-10-19,2022-11-20,2555.4243
F39363,2022-10-14,2022-10-21,9538.0
F39364,2022-10-18,2022-10-21,1696.2
F39365,2022-10-18,2022-10-21,20772.9
F39366,2022-10-17,2022-10-21,13861.6
F39367,2022-10-20,2022-10-21,86.20000000000002
F39368,2022-10-21,2022-10-21,3292.3
F39369,2022-10-24,2022-10-24,525.0
F39370,2022-10-24,2022-10-24,590.8698
F39371,2022-10-24,2022-10-24,745.69
F39372,2022-10-21,2022-10-24,4039.0000000000005
F39373,2022-10-24,2022-10-24,1848.0000000000002
F39374,2022-09-28,2022-11-01,7200.000000000001
F39375,2022-10-24,2022-10-24,1636.0000000000002
F39376,2022-10-18,2022-10-24,620.2
F39377,2022-10-24,2022-10-24,146.87500000000003
F39378,2022-10-24,2022-10-24,1734.25
F39379,2022-10-24,2022-10-24,3284.7000000000003
F39380,2022-10-19,2022-10-24,3961.6600000000003
F39381,2022-10-24,2022-10-24,745.69
F39382,2022-10-24,2022-10-24,600.0000000000001
F39383,2022-10-24,2022-10-24,1090.8
F39384,2022-10-20,2022-10-24,9471.2
F39385,2022-10-21,2022-10-24,742.45
F39386,2022-10-25,2022-10-25,137.94
F39387,2022-10-21,2022-10-25,1208.25
F39388,2022-10-21,2022-10-25,1208.25
F39389,2022-10-25,2022-10-25,120.00000000000001
F39390,2022-10-06,2022-10-25,20235.2
F39391,2022-10-24,2022-10-25,148.0
F39392,2022-10-25,2022-10-25,366.40000000000003
F39393,2022-10-25,2022-10-25,352.1
F39394,2022-10-25,2022-11-24,2684.0
F39395,2022-10-25,2022-10-25,437.50000000000006
F39396,2022-10-31,2022-10-25,4978.96
F39397,2022-10-25,2022-10-25,366.4
F39398,2022-10-25,2022-10-25,88.0
F39399,2022-10-25,2022-10-25,2141.2
F39400,2022-10-25,2022-10-25,2240.1225000000004
F39401,2022-10-25,2022-10-25,637.5006
F39402,2022-10-25,2022-10-25,1703.7504
F39403,2022-10-26,2022-10-26,2178.13
F39404,2022-10-27,2022-10-26,3236.0
F39405,2022-10-17,2022-10-26,7769.6900000000005
F39406,2022-10-26,2022-10-26,653.456
F39407,2022-10-26,2022-10-26,7850.000000000001
F39408,2022-10-18,2022-10-26,972.0000000000001
F39409,2022-10-26,2022-10-26,633.4200000000001
F39410,2022-10-26,2022-10-26,96.00000000000001
F39411,2022-10-24,2022-10-26,601.5
F39412,2022-10-25,2022-10-26,5901.450000000001
F39413,2022-10-26,2022-10-26,1280.2
F39414,2022-10-26,2022-10-26,174.0
F39415,2022-10-26,2022-10-26,694.575
F39416,2022-10-27,2022-10-27,830.4
F39417,2022-10-27,2022-11-26,8487.48
F39418,2022-10-21,2022-10-27,2075.0
F39419,2022-10-24,2022-11-11,59500.00000000001
F39420,2022-10-27,2022-10-27,5830.200000000001
F39421,2022-10-27,2022-10-27,567.7570000000001
F39422,2022-10-27,2022-10-27,756.5200000000001
F39423,2022-10-27,2022-10-27,240.00000000000003
F39424,2022-10-26,2022-10-27,2641.2000000000003
F39425,2022-10-27,2022-11-11,155.0
F39426,2022-10-26,2022-10-27,4769.0
F39427,2022-10-27,2022-10-28,985.3389000000001
F39428,2022-10-28,2022-10-28,745.69
F39429,2022-10-28,2022-10-28,245.00000000000003
F39430,2022-10-28,2022-10-28,57.00000000000001
F39431,2022-10-26,2022-10-28,4400.0
F39432,2022-10-27,2022-10-28,1089.3500000000001
F39433,2022-10-27,2022-10-28,1089.3500000000001
F39434,2022-10-28,2022-10-28,303.93
F39435,2022-10-28,2022-12-27,28350.000000000004
F39436,2022-10-25,2022-11-27,75476.0
F39437,2022-10-31,2022-10-28,768.5000000000001
F39438,2022-10-27,2022-10-28,950.398
F39439,2022-10-27,2022-10-28,47.41
F39440,2022-10-28,2022-10-28,976.5000000000001
F39441,2022-10-21,2022-10-31,1246.74
F39442,2022-10-31,2022-10-31,153.25
F39443,2022-10-31,2022-10-31,1984.0000000000002
F39444,2022-10-31,2022-10-31,1383.3600000000001
F39445,2022-10-31,2022-10-31,1604.6
F39446,2022-10-31,2022-10-31,941.522
F39447,2022-10-25,2022-10-31,429.25000000000006
F39448,2022-10-21,2022-10-31,350.00000000000006
F39449,2022-11-01,2022-10-31,5916.0
F39450,2022-10-31,2022-10-31,2180.0
F39451,2022-10-31,2022-10-31,1293.1000000000001
F39452,2022-10-31,2022-10-31,1293.1000000000001
F39453,2022-10-31,2022-10-31,4310.344800000001
F39454,2022-11-03,2022-10-31,1075.3100000000002
F39455,2022-11-04,2022-10-31,4465.05
F39456,2022-11-04,2022-10-31,9499.6
F39457,2022-10-18,2022-10-31,2873.0000000000005
F39458,2022-10-31,2022-10-31,1009.6465000000001
F39459,2022-10-31,2022-10-31,969.931
F39460,2022-10-31,2022-10-31,344.82750000000004
F39461,2022-10-31,2022-10-31,2586.2068000000004
F39462,2022-11-01,2022-10-31,350.00000000000006
F39463,2022-10-31,2022-10-31,1515.5172000000002
F39464,2022-10-31,2022-11-30,54.1379
F39465,2022-10-31,2022-10-31,439.65510000000006
F39466,2022-10-31,2022-11-15,1293.1034000000002
F39467,2022-11-01,2022-11-01,642.9156
F39468,2022-11-01,2022-11-16,485.6
F39469,2022-11-01,2022-11-01,452.77
F39470,2022-11-01,2022-11-01,191.18
F39471,2022-10-24,2022-11-01,4521.0
F39472,2022-11-01,2022-12-01,5126.625
F39473,2022-10-26,2022-11-01,2309.9967
F39474,2022-11-01,2022-11-01,282.0
F39475,2022-11-01,2022-11-16,1140.0
F39476,2022-11-01,2022-11-01,1650.0000000000002
F39477,2022-11-03,2022-12-03,17590.8546
F39478,2022-11-03,2022-11-03,1703.7504
F39479,2022-11-03,2022-11-03,1703.7504000000001
F39480,2022-11-03,2022-11-03,4786.09
F39481,2022-11-03,2022-11-03,369.6
F39482,2022-11-03,2022-11-03,435.49850000000004
F39483,2022-11-01,2022-12-03,1737.5
F39484,2022-11-03,2022-11-03,527.1
F39485,2022-11-03,2022-11-03,1883.94
F39486,2022-11-03,2022-11-03,3278.21
F39487,2022-11-03,2022-11-03,472.50000000000006
F39488,2022-11-03,2022-11-03,4258.9965
F39489,2022-11-03,2022-11-03,5000.0
F39490,2022-11-04,2022-11-03,1625.8600000000001
F39491,2022-10-24,2022-11-03,1364.0
F39492,2022-11-04,2022-11-19,17450.0
F39493,2022-11-04,2022-11-04,620.0
F39494,2022-11-08,2022-11-25,38815.850000000006
F39495,2022-11-04,2022-12-04,315.55
F39496,2022-11-04,2022-12-04,1500.0000000000002
F39497,2022-11-04,2022-11-04,1698.6100000000001
F39498,2022-11-04,2022-11-04,1703.46
F39499,2022-11-04,2022-12-04,9373.7
F39500,2022-11-09,2022-12-04,4963.18
F39501,2022-11-04,2022-11-04,1506.0
F39502,2022-11-04,2022-12-04,25554.243
F39503,2022-11-04,2022-11-19,17450.0
F39504,2022-10-20,2022-11-07,5132.3
F39505,2022-11-07,2022-11-07,165.0
F39506,2022-10-26,2022-11-07,1251.25
F39507,2022-11-07,2022-11-07,467.67
F39508,2022-11-07,2022-11-07,399.00000000000006
F39509,2022-11-07,2022-11-07,705.0
F39510,2022-11-07,2022-11-07,1350.0
F39511,2022-11-07,2022-11-07,5132.3
F39512,2022-11-07,2022-11-07,399.0
F39513,2022-11-04,2022-11-07,8169.64
F39514,2022-11-08,2022-11-23,430.0
F39515,2022-11-08,2022-11-08,475.00000000000006
F39516,2022-11-08,2022-11-08,279.94000000000005
F39517,2022-11-08,2022-11-23,2175.0
F39518,2022-11-08,2022-11-08,597.4
F39519,2022-11-08,2022-11-08,486.00000000000006
F39520,2022-11-08,2022-11-08,227.50000000000003
F39521,2022-11-08,2022-11-08,350.00000000000006
F39522,2022-11-08,2022-11-08,350.00000000000006
F39523,2022-11-04,2022-11-23,3064.1
F39524,2022-11-09,2022-12-08,14430.0
F39525,2022-10-26,2022-12-08,19801.98
F39526,2022-11-08,2022-11-08,1309.0
F39527,2022-11-08,2022-11-08,2835.0
F39528,2022-11-08,2022-11-23,1737.0
F39529,2022-11-08,2022-11-08,2012.0
F39530,2022-11-09,2022-11-09,1900.84
F39531,2022-11-11,2022-11-09,1366.1399999999999
F39532,2022-11-09,2022-11-24,1800.0000000000002
F39533,2022-11-09,2022-12-09,42457.50000000001
F39534,2022-11-09,2022-11-24,1140.0
F39535,2022-11-09,2022-11-09,206.91
F39536,2022-11-09,2022-11-24,59500.00000000001
F39537,2022-11-09,2022-12-09,17590.854600000002
F39538,2022-11-09,2022-11-09,391.0
F39539,2022-11-09,2022-11-10,439.66
F39540,2022-11-10,2022-11-10,1876.7
F39541,2022-11-09,2022-12-10,9438.800000000001
F39542,2022-11-10,2022-12-10,31458.000000000004
F39543,2022-11-10,2022-11-10,1845.0000000000002
F39544,2022-11-10,2022-11-10,175.00000000000003
F39545,2022-11-10,2022-11-10,1636.0000000000002
F39546,2022-11-11,2022-11-10,17486.4
F39547,2022-11-11,2022-11-11,1284.1625
F39548,2022-11-11,2022-11-11,1284.1625
F39549,2022-11-03,2022-11-11,2853.12
F39550,2022-11-11,2022-11-26,600.0
F39551,2022-11-11,2022-12-11,6311.000000000001
F39552,2022-11-11,2022-11-11,402.57000000000005
F39553,2022-11-11,2022-11-26,240.00000000000003
F39554,2022-11-01,2022-11-11,3259.44
F39555,2022-11-11,2022-11-11,630.0
F39556,2022-11-10,2022-11-11,350.00000000000006
F39557,2022-11-07,2022-11-11,2400.0
F39558,2022-11-11,2022-11-11,720.0
F39559,2022-11-11,2022-11-11,1041.8625000000002
F39560,2022-11-14,2022-11-11,26300.000000000004
F39561,2022-11-14,2022-11-14,72.0
F39562,2022-11-14,2022-11-14,1703.7504
F39563,2022-11-14,2022-11-14,196.75000000000003
F39564,2022-11-15,2022-11-14,1562.1000000000001
F39565,2022-11-14,2022-11-14,1155.0
F39566,2022-11-14,2023-01-13,4320.0
F39567,2022-11-10,2022-11-14,2444.84
F39568,2022-11-14,2022-11-15,1726.28
F39569,2022-11-11,2022-11-15,7375.0
F39570,2022-11-15,2022-11-15,1940.7200000000003
F39571,2022-11-15,2022-11-15,1830.0
F39572,2022-11-15,2022-11-15,413.76000000000005
F39573,2022-11-15,2022-11-15,467.67
F39574,2022-11-15,2022-11-15,285.64000000000004
F39575,2022-11-10,2022-11-15,913.8000000000001
F39576,2022-11-14,2022-12-15,27808.000000000004
F39577,2022-11-15,2022-12-15,1038.0
F39578,2022-11-15,2022-11-15,1734.25
F39579,2022-11-15,2022-11-15,124.25
F39580,2022-11-15,2022-11-15,14000.000000000002
F39581,2022-11-16,2022-11-16,3796.02
F39582,2022-10-24,2022-11-16,1986.2400000000002
